Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
206,执法记录仪,YD25-执法记录仪-042,00643030035,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
207,执法记录仪,YD25-执法记录仪-043,00642110502,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
208,执法记录仪,YD25-执法记录仪-044,00642110666,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
209,执法记录仪,YD25-执法记录仪-045,00643030444,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
210,执法记录仪,YD25-执法记录仪-046,00642042475,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
211,执法记录仪,YD25-执法记录仪-047,00643030437,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
212,执法记录仪,YD25-执法记录仪-048,无,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,早期采购，无sn码,
213,执法记录仪,YD25-执法记录仪-049,00643030071,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
214,执法记录仪,YD25-执法记录仪-050,00643030468,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
215,执法记录仪,YD25-执法记录仪-051,00643030033,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
216,执法记录仪,YD25-执法记录仪-052,00642042472,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
217,执法记录仪,YD25-执法记录仪-053,00642110964,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
218,执法记录仪,YD25-执法记录仪-054,00643030457,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
219,执法记录仪,YD25-执法记录仪-055,00643030034,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
220,执法记录仪,YD25-执法记录仪-056,00643030453,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
221,执法记录仪,YD25-执法记录仪-057,00643030079,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
222,执法记录仪,YD25-执法记录仪-058,00643030466,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
223,执法记录仪,YD25-执法记录仪-059,00642110509,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
224,执法记录仪,YD25-执法记录仪-060,00643030504,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
225,执法记录仪,YD25-执法记录仪-061,00642042466,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
226,执法记录仪,YD25-执法记录仪-062,00643030490,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
227,执法记录仪,YD25-执法记录仪-063,00643030436,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
228,执法记录仪,YD25-执法记录仪-064,00642110667,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
229,执法记录仪,YD25-执法记录仪-065,00642401576,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
230,执法记录仪,YD25-执法记录仪-066,00643030434,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
231,执法记录仪,YD25-执法记录仪-067,00643030480,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
232,执法记录仪,YD25-执法记录仪-068,00643030522,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
233,执法记录仪,YD25-执法记录仪-069,00643030443,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
234,执法记录仪,YD25-执法记录仪-070,00643030463,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
235,执法记录仪,YD25-执法记录仪-071,00642110662,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
236,执法记录仪,YD25-执法记录仪-072,00643030531,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
237,执法记录仪,YD25-执法记录仪-073,00642042477,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
238,执法记录仪,YD25-执法记录仪-074,00642042447,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
239,执法记录仪,YD25-执法记录仪-075,00642401586,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
240,执法记录仪,YD25-执法记录仪-076,00643030509,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
241,执法记录仪,YD25-执法记录仪-077,00643030452,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
242,执法记录仪,YD25-执法记录仪-078,无,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,早期采购，无sn码,
243,执法记录仪,YD25-执法记录仪-079,00642110664,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
244,执法记录仪,YD25-执法记录仪-080,00642110717,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
245,执法记录仪,YD25-执法记录仪-081,00642042461,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
246,执法记录仪,YD25-执法记录仪-082,00643030514,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
247,执法记录仪,YD25-执法记录仪-083,00642042480,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
248,执法记录仪,YD25-执法记录仪-084,00643030524,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
249,执法记录仪,YD25-执法记录仪-085,00642042435,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
250,执法记录仪,YD25-执法记录仪-086,00642042462,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
251,执法记录仪,YD25-执法记录仪-087,00642042440,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
252,执法记录仪,YD25-执法记录仪-088,00643030476,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
253,执法记录仪,YD25-执法记录仪-089,00643030519,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
254,执法记录仪,YD25-执法记录仪-090,00642110507,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
255,执法记录仪,YD25-执法记录仪-091,00642000298,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
256,执法记录仪,YD25-执法记录仪-092,00643030041,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
257,执法记录仪,YD25-执法记录仪-093,00643030080,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
258,执法记录仪,YD25-执法记录仪-094,00643030442,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
259,执法记录仪,YD25-执法记录仪-095,K5202011000042,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
260,执法记录仪,YD25-执法记录仪-096,00643030540,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
261,执法记录仪,YD25-执法记录仪-097,00642042465,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
262,执法记录仪,YD25-执法记录仪-098,00643030508,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
263,执法记录仪,YD25-执法记录仪-099,00643030512,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
264,执法记录仪,YD25-执法记录仪-100,00643030042,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
265,执法记录仪,YD25-执法记录仪-101,00642000299,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
266,执法记录仪,YD25-执法记录仪-102,00643030075,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
267,执法记录仪,YD25-执法记录仪-103,00643030484,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,无充电线,
268,执法记录仪,YD25-执法记录仪-104,202107000517,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
269,执法记录仪,YD25-执法记录仪-105,00642110506,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
270,执法记录仪,YD25-执法记录仪-106,00642042446,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
271,执法记录仪,YD25-执法记录仪-107,00643030477,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
272,执法记录仪,YD25-执法记录仪-108,00643030483,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
273,执法记录仪,YD25-执法记录仪-109,00643030464,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
274,执法记录仪,YD25-执法记录仪-110,00642110663,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
275,执法记录仪,YD25-执法记录仪-111,00642042443,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,壳掉了,
276,执法记录仪,YD25-执法记录仪-112,00642110665,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
277,执法记录仪,YD25-执法记录仪-113,00643030076,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
278,执法记录仪,YD25-执法记录仪-114,00642042439,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
279,执法记录仪,YD25-执法记录仪-115,00643030486,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
280,执法记录仪,YD25-执法记录仪-116,00642042450,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
281,执法记录仪,YD25-执法记录仪-117,00643030073,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
282,执法记录仪,YD25-执法记录仪-118,00642110530,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
283,执法记录仪,YD25-执法记录仪-119,00643030441,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
284,执法记录仪,YD25-执法记录仪-120,00643030072,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
285,执法记录仪,YD25-执法记录仪-121,00643030465,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
286,执法记录仪,YD25-执法记录仪-122,00643030529,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
287,执法记录仪,YD25-执法记录仪-123,00642042437,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
288,执法记录仪,YD25-执法记录仪-124,00643030488,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
289,执法记录仪,YD25-执法记录仪-125,无,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,早期采购，无sn码,
290,执法记录仪,YD25-执法记录仪-126,00643030502,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
291,执法记录仪,YD25-执法记录仪-127,00643030515,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
292,执法记录仪,YD25-执法记录仪-128,00643030451,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
293,执法记录仪,YD25-执法记录仪-129,00643030036,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
294,执法记录仪,YD25-执法记录仪-130,00643030440,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
295,执法记录仪,YD25-执法记录仪-131,00643030511,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
296,执法记录仪,YD25-执法记录仪-132,00642042433,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
297,执法记录仪,YD25-执法记录仪-133,00643030501,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
298,执法记录仪,YD25-执法记录仪-134,00642000302,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
299,执法记录仪,YD25-执法记录仪-135,00642042444,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
300,执法记录仪,YD25-执法记录仪-136,00643030447,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
301,执法记录仪,YD25-执法记录仪-137,00643030489,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
302,执法记录仪,YD25-执法记录仪-138,00643030510,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
303,执法记录仪,YD25-执法记录仪-139,00643030045,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
304,执法记录仪,YD25-执法记录仪-140,00643030527,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
305,执法记录仪,YD25-执法记录仪-141,00643030517,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
306,执法记录仪,YD25-执法记录仪-142,00643030470,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
307,执法记录仪,YD25-执法记录仪-143,00643030537,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
308,执法记录仪,YD25-执法记录仪-144,00642042449,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,无充电线,
309,执法记录仪,YD25-执法记录仪-145,00643030431,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
310,执法记录仪,YD25-执法记录仪-146,00643030461,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
311,执法记录仪,YD25-执法记录仪-147,00642042470,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
312,执法记录仪,YD25-执法记录仪-148,00642042445,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
313,执法记录仪,YD25-执法记录仪-149,00642042468,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
314,执法记录仪,YD25-执法记录仪-150,00642042471,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
315,执法记录仪,YD25-执法记录仪-151,00642110504,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
316,执法记录仪,YD25-执法记录仪-152,00642042469,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
317,执法记录仪,YD25-执法记录仪-153,00643030078,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
318,执法记录仪,YD25-执法记录仪-154,00643030507,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
319,执法记录仪,YD25-执法记录仪-155,00642110528,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
320,执法记录仪,YD25-执法记录仪-156,00642110503,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
321,执法记录仪,YD25-执法记录仪-157,202107001152,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
322,执法记录仪,YD25-执法记录仪-158,00643030455,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
323,执法记录仪,YD25-执法记录仪-159,00642110548,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
324,执法记录仪,YD25-执法记录仪-160,00643030445,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
325,执法记录仪,YD25-执法记录仪-161,00643030046,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
326,执法记录仪,YD25-执法记录仪-162,00643030077,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
327,执法记录仪,YD25-执法记录仪-163,00643030505,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
328,执法记录仪,YD25-执法记录仪-164,00643030446,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
329,执法记录仪,YD25-执法记录仪-165,00643030520,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
330,执法记录仪,YD25-执法记录仪-166,00642000297,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
331,执法记录仪,YD25-执法记录仪-167,202107000887,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
332,执法记录仪,YD25-执法记录仪-168,00643030516,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
333,执法记录仪,YD25-执法记录仪-169,00642042464,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
334,执法记录仪,YD25-执法记录仪-170,00643030536,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
335,执法记录仪,YD25-执法记录仪-171,00642110668,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
336,执法记录仪,YD25-执法记录仪-172,00642042473,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
337,执法记录仪,YD25-执法记录仪-173,00643030475,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
338,执法记录仪,YD25-执法记录仪-174,00643030459,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
339,执法记录仪,YD25-执法记录仪-175,00643030485,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
340,执法记录仪,YD25-执法记录仪-176,00643030040,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
341,执法记录仪,YD25-执法记录仪-177,00643030530,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
342,执法记录仪,YD25-执法记录仪-178,00643030518,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
343,执法记录仪,YD25-执法记录仪-179,00643030523,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
344,执法记录仪,YD25-执法记录仪-180,00643030448,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
345,执法记录仪,YD25-执法记录仪-181,00643030450,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
346,执法记录仪,YD25-执法记录仪-182,00643030474,AEE,DSJ-K5,1,个,充电底座、夹板,,,无充电器,
347,执法记录仪,YD25-执法记录仪-183,00642110501,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
348,执法记录仪,YD25-执法记录仪-184,00643030432,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
349,执法记录仪,YD25-执法记录仪-185,00643030472,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,无充电线,
350,执法记录仪,YD25-执法记录仪-186,无,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,早期采购，无sn码,
351,执法记录仪,YD25-执法记录仪-187,00643030471,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
352,执法记录仪,YD25-执法记录仪-188,K5202011001654,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
353,执法记录仪,YD25-执法记录仪-189,00643030506,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
354,执法记录仪,YD25-执法记录仪-190,00643030473,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
355,执法记录仪,YD25-执法记录仪-191,00643030435,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
356,执法记录仪,YD25-执法记录仪-192,202103000716,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
357,执法记录仪,YD25-执法记录仪-193,00643030503,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
358,执法记录仪,YD25-执法记录仪-194,00642110508,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
359,执法记录仪,YD25-执法记录仪-195,00643030433,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
360,执法记录仪,YD25-执法记录仪-196,无,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,早期采购，无sn码,
361,执法记录仪,YD25-执法记录仪-197,00642110505,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
362,执法记录仪,YD25-执法记录仪-198,00642042434,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
363,执法记录仪,YD25-执法记录仪-199,00643030479,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
364,执法记录仪,YD25-执法记录仪-200,K5202011000224,AEE,DSJ-K5,1,个,充电底座、充电器、夹板,,,,
,,,,,,,,,,,,
365,有源手持机,YD25-有源手持机-001,A2509000012,元动,BAT-C62,1,台,充电器,,,,
366,有源手持机,YD25-有源手持机-002,A2509000009,元动,BAT-C62,1,台,充电器,,,,
367,有源手持机,YD25-有源手持机-003,A2509000013,元动,BAT-C62,1,台,充电器,,,,
368,有源手持机,YD25-有源手持机-004,A2509000010,元动,BAT-C62,1,台,充电器,,,,
,,,,,,,,,,,,
369,有源芯片阅读器,YD25-有源芯片阅读器-001,26011301,元动,P-50,1,个,,,,,
370,有源芯片阅读器,YD25-有源芯片阅读器-002,26011302,元动,P-50,1,个,,,,,
,,,,,,,,,,,,
371,无源芯片阅读器,YD25-无源芯片阅读器-001,014061AA,元动,KX-R760-USB-S-C1,1,个,,,,,
372,无源芯片阅读器,YD25-无源芯片阅读器-002,014036B2,元动,KX-R760-USB-S-C1,1,个,,,,,
373,无源芯片阅读器,YD25-无源芯片阅读器-003,0140426A,元动,KX-R760-USB-S-C1,1,个,,,,,
374,无源芯片阅读器,YD25-无源芯片阅读器-004,01407532,元动,KX-R760-USB-S-C1,1,个,,,,,
375,无源芯片阅读器,YD25-无源芯片阅读器-005,01406D62,元动,KX-R760-USB-S-C1,1,个,,,,,
376,无源芯片阅读器,YD25-无源芯片阅读器-006,014059DA,元动,KX-R760-USB-S-C1,1,个,,,,,
377,无源芯片阅读器,YD25-无源芯片阅读器-007,0140520A,元动,KX-R760-USB-S-C1,1,个,,,,,
378,无源芯片阅读器,YD25-无源芯片阅读器-008,0140714A,元动,KX-R760-USB-S-C1,1,个,,,,,
379,无源芯片阅读器,YD25-无源芯片阅读器-009,01403A9A,元动,KX-R760-USB-S-C1,1,个,,,,,
380,无源芯片阅读器,YD25-无源芯片阅读器-010,014032CA,元动,KX-R760-USB-S-C1,1,个,,,,,
381,无源芯片阅读器,YD25-无源芯片阅读器-011,0140697A,元动,KX-R760-USB-S-C1,1,个,,,,,
382,无源芯片阅读器,YD25-无源芯片阅读器-012,014036B2,元动,KX-R760-USB-S-C1,1,个,,,,,
383,无源芯片阅读器,YD25-无源芯片阅读器-013,01404A3A,元动,KX-R760-USB-S-C1,1,个,,,,,
384,无源芯片阅读器,YD25-无源芯片阅读器-014,0140791A,元动,KX-R760-USB-S-C1,1,个,,,,,
385,无源芯片阅读器,YD25-无源芯片阅读器-015,01406592,元动,KX-R760-USB-S-C1,1,个,,,,,
386,无源芯片阅读器,YD25-无源芯片阅读器-016,01404E22,元动,KX-R760-USB-S-C1,1,个,,,,,
387,无源芯片阅读器,YD25-无源芯片阅读器-017,01405DC2,元动,KX-R760-USB-S-C1,1,个,,,,,
388,无源芯片阅读器,YD25-无源芯片阅读器-018,01404652,元动,KX-R760-USB-S-C1,1,个,,,,,
389,无源芯片阅读器,YD25-无源芯片阅读器-019,01403E82,元动,KX-R760-USB-S-C1,1,个,,,,,
390,无源芯片阅读器,YD25-无源芯片阅读器-020,014055F2,元动,KX-R760-USB-S-C1,1,个,,,,,
,,,,,,,,,,,,
391,佳能打印机,YDBJ-佳能打印机-001,NYSA007486,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
392,佳能打印机,YDBJ-佳能打印机-002,NYSA007483,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
393,佳能打印机,YDBJ-佳能打印机-003,NYSA007923,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
394,佳能打印机,YDBJ-佳能打印机-004,NYSA007487,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
395,佳能打印机,YDBJ-佳能打印机-005,NYSA007497,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
396,佳能打印机,YDBJ-佳能打印机-006,NYSA007484,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
397,佳能打印机,YDBJ-佳能打印机-007,NYSA005023,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*2，包装箱*1,,,,
398,佳能打印机,YDBJ-佳能打印机-008,NYSA007926,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
399,佳能打印机,YDBJ-佳能打印机-009,NYSA007925,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
400,佳能打印机,YDBJ-佳能打印机-010,NYSA007485,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
401,佳能打印机,YDBJ-佳能打印机-011,NYSA007489,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
402,佳能打印机,YDBJ-佳能打印机-012,NYSA007927,佳能,image-CLASSLBP121dn,1,台,电源线*1，打印机线*1，包装箱*1,,,,
